"Stories","Informed","DNA","GM","NaturalSelection","PCR","UndDNA","UndGM","UndNaturalSelection","UndPCR","BeforePand_1","BeforePand_2","BeforePand_3","ViewChange1","ViewChange2","ViewChange3","Statements_1","Statements_2","Statements_3","Statements_4","Statements_5","Statements_6","Statements_7","Statements_8","Statements_9","Statements_10","Statements_11","Statements_12","AttGenetics","Optimism","SciRelationship","ThreeMonths1","ThreeMonths2","ThreeMonths3","ThreeMonths4","ThreeMonths5","ThreeMonths6","WhoTrust01","WhoTrust02","WhoTrust03","WhoTrust04","WhoTrust05","WhoTrust06","WhoTrust07","WhoTrust08","WhoTrust09","WhoTrust10","WhichTrust01","WhichTrust02","WhichTrust03","WhichTrust04","WhichTrust05","WhichTrust06","WhichTrust07","WhichTrust08","WhichTrust09","WhichTrust10","WhichTrust11","WhichTrust12","WhichTrust13","WhichTrust14","WhichTrust15","WhichTrust16","WhichTrust17","HeardGenes","ThoughtGenes","TheseDays","TrustSci","TrustGenet","TrustGeol","PandTrustSci","PandTrustGenet","PandTrustGeol","Pfiz","Glaxo","HadCov","CovVac","PV11_Mode","PV11_Weight","SF_Region_N","RS_Age_Exact","RS_Sex","RS_EthnicGroup","RS_Religiosity","RS_EnglishLanguage","RS_EducationLevel","RS_NSSEC_OperationalCat","RS_Twitter","RS_LinkedIn","RS_Smartphone","RS_PoliticalEngagement","RS_ClimateChange","SF_OAC","RS_VotedGE17","RS_VoteChoice17","RS_VotedGE19","RS_VoteChoice19","RS_EUReferendumChoice16","RS_RichPeopleGetAwayWithIt","RS_RespectUKValues","RS_ProtectWorkingConditionsWages","RS_BusinessOverregulated","RS_NationalisePublicServicesIndustries","RS_TolerateUnconventional","RS_TougherSentences","RS_RedistributeIncome","RS_FewerImmigrants","RS_AbolishMonarchy","ID","sci_self_under","gen_self_under","scigen_self_under","self_change_under","attitude_prior","attitude_change","sci_know","ThreeMonthExposure","Who2Trust","GeneConciousness","TrustScientists","ChangeTrustScientists","HadCov_recoded","CovVac_recoded","Age","education_level","religion","politics"
2,2,3,3,3,1,0,0,0,0,-1,0,-1,0,0,0,1,1,1,1,1,1,1,1,-1,-1,1,1,0,0.5,0.5,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,-1,1,1,1,0,0,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.549611828662405,"E12000008 (SE England)",37,"Female","White British","Religious (practising)","English is only language","Degree level qualification(s)","L7.1: Intermediate clerical and administrative occupations","Yes","Yes","Yes","Fairly closely","It is mainly caused by human activity","Comfortable suburbia",NA,NA,"Voted",NA,"Leave",0,1,-1,0,-1,-1,1,0,-1,2,776,0.666666666666667,0.625,0.638888888888889,0,-0.333333333333333,0,0.666666666666667,0.4,0,0.7,0.5,0,0,1,37,2,2,0
3,2,4,3,4,1,0,0,0,0,1,2,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,4,3,-1,2,2,2,0,0,0,NA,NA,"No","Yes, but I am yet to be vaccinated","Online s/cquestionnaire",0.523828306126562,"E12000008 (SE England)",33,"Male","White British","Not religious","English is only language","Degree level qualification(s)","L2: Higher managerial and administrative occupations","Yes","Yes","Yes","Fairly closely","It is mainly caused by human activity","White suburban communities",NA,NA,"Voted","Liberal Democrats","Remain",-1,-1,-1,-1,1,-1,0,-2,-1,2,777,0.833333333333333,0.75,0.777777777777778,0,0.666666666666667,0,0.916666666666667,0.2,0.266666666666667,0.7,1,0,0,1,33,2,0,-0.25
2,1,2,2,3,4,0,0,0,1,0,1,1,0,0,1,0,-1,-1,1,1,-1,1,1,-1,-1,1,0,0.5,0.5,0.5,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,0,1,0,1,0,0,0,1,NA,"Yes, confirmed by a positive test","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.527810177337122,"E12000008 (SE England)",67,"Male","White British","Religious (not actively practising)","English is only language","Non-degree level qualifications","L5: Lower managerial and administrative occupations","No","No","Yes","Fairly closely","It is partly caused by natural processes and partly caused by human activity","Older workers and retirement",NA,NA,"Voted","Conservatives","Remain",1,2,0,0,1,0,2,2,2,2,778,0.5,0.6875,0.625,0.25,0.333333333333333,0.333333333333333,0,0.4,0.0666666666666667,0.7,0.333333333333333,0,1,1,67,1,1,0.6
3,2,4,4,4,4,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,-1,-1,1,1,1,0.5,0.5,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,1,0,1,1,2,0,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.360434203511609,"E12000008 (SE England)",69,"Male","White British","Religious (not actively practising)","English is only language","Non-degree level qualifications",NA,"Yes","Yes","Yes","Not very closely","It is mainly caused by human activity","Multi-ethnic suburbia",NA,NA,"Voted","Conservatives","Remain",-1,2,-1,0,-1,-1,1,1,0,2,779,0.833333333333333,1,0.944444444444445,0,0.333333333333333,0,0.5,0.2,0.2,0.4,0.666666666666667,0,0,1,69,1,1,0.1
3,3,4,4,4,4,0,0,0,0,1,2,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,5,4,-2,2,2,2,0,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.562023827054702,"E12000008 (SE England)",47,"Female","White British","Religious (not actively practising)","English is main language but not the only one","Degree level qualification(s)","L4.1: Lower professional and higher technical occupations - ‘Traditional’ employees","No","No","Yes","Fairly closely","It is entirely caused by human activity","White suburban communities",NA,NA,"Voted","Conservatives","Remain",1,0,-1,0,1,-1,2,1,-1,2,780,1,1,1,0,0.833333333333333,0,1,1,0.333333333333333,0.9,1,0,0,1,47,2,1,0.2
3,3,3,3,3,3,0,0,0,0,2,2,2,0,0,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,3,-2,2,2,2,1,1,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.683182728338148,"E12000008 (SE England)",42,"Male","White British","Not religious","English is only language","Degree level qualification(s)","L3.2: Higher professional occupations -  ‘New’ employees","No","Yes","Yes","Very closely","It is entirely caused by natural processes","Ageing industrious workers",NA,NA,"Voted","Liberal Democrats","Remain",1,0,-2,-1,0,-2,0,-1,0,0,781,1,0.75,0.833333333333333,0,1,0,0.833333333333333,1,0.133333333333333,0.6,1,0.333333333333333,0,1,42,2,0,-0.25
3,2,3,3,3,2,0,0,0,0,1,0,0,0,0,-1,1,0,1,1,-1,1,0,1,1,1,1,0,0,1,0.5,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,0,2,1,0,0,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.888769937114171,"E12000008 (SE England)",75,"Female","White British","Religious (practising)","English is only language","Degree level qualification(s)","L4.1: Lower professional and higher technical occupations - ‘Traditional’ employees","No","No","Yes","Very closely","It is partly caused by natural processes and partly caused by human activity","Indian tech achievers",NA,NA,"Voted","Conservatives","Remain",0,1,-1,1,-1,-1,1,1,0,2,782,0.833333333333333,0.6875,0.736111111111111,0,0.166666666666667,-0.333333333333333,0.583333333333333,0.4,0.133333333333333,0.4,0.5,0,0,1,75,2,2,0.15
3,2,4,4,4,3,0,0,1,0,1,1,1,0,0,1,1,1,1,-1,1,1,1,0,-1,1,-1,1,0,1,0.5,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,-1,0,0,1,NA,"Yes, my own suspicions","Yes, but I am yet to be vaccinated","Online s/cquestionnaire",1.37240357248373,"E12000008 (SE England)",20,"Female","White British","Not religious","English is only language","Non-degree level qualifications","L12.1: Semi-routine sales occupations","Yes","Yes","Yes","Fairly closely","It is entirely caused by human activity","Self-sufficient retirement",NA,NA,"Voted","Liberal Democrats","Did not vote",-1,1,-2,0,0,-2,0,-1,-2,1,783,0.833333333333333,0.9375,0.902777777777778,0.25,0.5,0.333333333333333,0.416666666666667,0.4,0.0666666666666667,0.2,0.5,-0.166666666666667,1,1,20,1,0,-0.3
2,2,3,2,2,1,0,0,-1,0,1,1,1,0,-1,-1,0,1,1,1,1,1,0,1,1,0,1,1,NA,0.5,0.5,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,-1,2,1,1,2,1,1,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.425977432693475,"E12000008 (SE England)",66,"Male","White British","Not religious","English is only language","Non-degree level qualifications",NA,"No","No","Yes","Very closely","It is entirely caused by human activity","Detached retirement living",NA,NA,"Voted","Liberal Democrats","Remain",0,0,-1,-1,1,-1,1,0,-2,-1,784,0.666666666666667,0.5,0.555555555555555,-0.25,0.5,-0.666666666666667,0.75,0.2,0.133333333333333,0.4,0.666666666666667,0.666666666666667,0,1,66,1,0,-0.2
3,1,3,3,3,1,0,0,0,1,0,1,-1,0,0,0,1,1,-1,1,1,1,0,0,1,-1,1,1,NA,0.5,0.5,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,-1,1,1,1,0,0,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",2.46884083620351,"E12000009 (SW England)",28,"Male","White British","Not religious","English is only language","Non-degree level qualifications","L3.2: Higher professional occupations -  ‘New’ employees","No","No","Yes","Not very closely","It is mainly caused by human activity","Industrious transitions",NA,NA,"Voted","Conservatives","Remain",1,1,-1,0,1,-1,0,-1,0,0,785,0.666666666666667,0.625,0.638888888888889,0.25,0,0,0.5,0.4,0.2,0.2,0.5,0,0,1,28,1,0,0
1,0,3,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,-1,0,-1,0,0.5,0.5,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,1,1,1,0,0,NA,0,"No","Yes, but I am yet to be vaccinated","Online s/cquestionnaire",0.90381353884551,"E12000009 (SW England)",26,"Female","White British","Not religious","English is only language","Degree level qualification(s)","L4.1: Lower professional and higher technical occupations - ‘Traditional’ employees","Yes","No","Yes","Not very closely","It is mainly caused by human activity","Industrious transitions",NA,NA,"Voted","Labour","Remain",2,0,-1,0,0,-2,2,2,-2,0,786,0.166666666666667,0.3125,0.263888888888889,0,0.166666666666667,0.333333333333333,0.166666666666667,0,0,0,0.5,0.166666666666667,0,1,26,2,0,0.05
2,1,1,1,2,0,-1,0,0,0,1,1,-2,1,1,-1,1,1,-1,1,1,1,1,-1,1,1,-1,1,NA,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,0,-1,1,0,-1,-1,NA,"No","Yes, and I have already been vaccinated","Telephone interview",0.502572529526358,"E12000001 (NE England)",82,"Male","White British","Religious (not actively practising)","English is only language","Degree level qualification(s)",NA,"No","No","No","Fairly closely","It is mainly caused by human activity","Communal retirement",NA,NA,"Voted","Conservatives","Leave",0,1,0,1,-1,0,-1,2,-1,1,787,0.5,0.25,0.333333333333333,-0.25,0,0.333333333333333,0.5,0,0,0.1,-0.333333333333333,0,0,1,82,2,1,0.1
3,2,4,3,4,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,4,3,0,2,2,2,1,1,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.775034576040831,"E12000002 (NW England)",73,"Female","White British","Religious (practising)","English is main language but not the only one","Degree level qualification(s)","L9.1: Own account workers (non-professional)","No","No","Yes","Not very closely","It is mainly caused by human activity","Self-sufficient retirement",NA,NA,"Voted","Labour","Remain",-1,1,-1,0,1,2,0,0,0,2,788,0.833333333333333,0.6875,0.736111111111111,0,0.333333333333333,0.666666666666667,1,0.4,0.266666666666667,0.7,1,0.333333333333333,0,1,73,2,2,0.2
3,2,2,2,3,0,0,0,0,0,2,2,2,0,0,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0.5,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,3,3,-1,1,1,1,2,2,2,NA,1,"No","Yes, but I am yet to be vaccinated","Online s/cquestionnaire",0.833099587547243,"E12000002 (NW England)",29,"Male","White British","Religious (not actively practising)","English is only language","Non-degree level qualifications","L4.2: Lower professional and higher technical occupations - ‘New’ employees","Yes","Yes","Yes","Very closely","It is entirely caused by human activity","Ageing in suburbia",NA,NA,"Voted","Liberal Democrats","Remain",-2,-1,-2,-2,-2,-2,-2,-2,-1,0,789,0.833333333333333,0.4375,0.569444444444445,0,1,0,0.833333333333333,0.4,0.4,0.6,0.5,1,0,1,29,1,1,-0.8
2,1,2,3,3,2,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,-1,-1,0,NA,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,-1,0,0,0,0,0,0,0,NA,"No","Yes, but I am yet to be vaccinated","Online s/cquestionnaire",0.52523716015403,"E12000002 (NW England)",26,"Female","Mixed/Multiple ethnic groups","Religious (not actively practising)","English is only language","Degree level qualification(s)","L7.1: Intermediate clerical and administrative occupations","No","Yes","Yes","Not very closely","It is partly caused by natural processes and partly caused by human activity","Ageing in suburbia",NA,NA,"Voted","Liberal Democrats","Remain",-2,-1,-2,-2,0,-2,-1,-1,-1,1,790,0.5,0.625,0.583333333333333,0.25,0.333333333333333,0,0.416666666666667,0.4,0.0666666666666667,0.2,0,0,0,1,26,2,1,-0.55
2,1,3,1,1,1,0,-1,-1,-1,1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0.5,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,-1,1,0,0,2,NA,0,1,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.96279202500001,"E12000002 (NW England)",82,"Female","White British","Religious (not actively practising)","English is only language","Non-degree level qualifications","L5: Lower managerial and administrative occupations","No","No","Yes","Not very closely","It is entirely caused by human activity","Detached retirement living",NA,NA,"Voted","Liberal Democrats","Remain",-2,1,-2,1,0,0,0,0,-1,2,791,0.5,0.375,0.416666666666667,-0.75,0,0,0.0833333333333333,0.2,0.466666666666667,0.1,0.166666666666667,NA,0,1,82,1,1,-0.05
2,1,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,1,1,1,-1,-1,-1,0,-1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,-2,1,1,1,1,1,NA,"No","Yes, and I have already been vaccinated","Telephone interview",3.08209756557785,"E12000003 (Yorkshire & Humberside)",79,"Male","White British","Religious (not actively practising)","English is only language","No academic or vocational qualifications","L13.3: Routine technical occupations","No","No","No","Very closely","It is partly caused by natural processes and partly caused by human activity","Semi-detached ageing",NA,NA,"Voted","Conservatives","Leave",-2,2,-1,1,-1,0,2,1,2,1,792,0.5,0,0.166666666666667,0,0.166666666666667,0,0.0833333333333333,0,0.0666666666666667,0,0,0.5,0,1,79,0,1,0.25
3,2,4,4,4,4,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,-1,0,0,0.5,1,0.5,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,-1,1,1,1,0,0,0,NA,NA,"No","Yes, but I am yet to be vaccinated","Online s/cquestionnaire",1.59151114753719,"E12000003 (Yorkshire & Humberside)",29,"Male","White British","Not religious","English is only language","Degree level qualification(s)","L8.2: Employers in small establishments in agriculture","Yes","Yes","Yes","Fairly closely","It is entirely caused by human activity","Older farming communities",NA,NA,"Voted","Conservatives","Remain",2,2,1,0,1,0,2,2,2,2,793,0.833333333333333,1,0.944444444444445,0,0.166666666666667,0,0.5,0,0.133333333333333,0.6,0.5,0,0,1,29,2,0,0.7
2,1,3,3,2,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,-1,1,1,1,0,0.5,0.5,0.5,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,1,1,0,0,0,0,NA,1,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.84203030178251,"E12000005 (West Midlands)",73,"Female","White British","Religious (not actively practising)","English is only language","Degree level qualification(s)",NA,"No","No","Yes","Not very closely","It is partly caused by natural processes and partly caused by human activity","Ageing rural flat tenants",NA,NA,"Voted","Liberal Democrats","Remain",0,-1,-2,0,1,-1,0,0,-2,2,794,0.5,0.5,0.5,0,0.5,0,0.5,0.4,0.0666666666666667,0.5,0.333333333333333,0,0,1,73,2,1,-0.15
2,2,4,3,3,2,0,0,0,0,0,0,0,NA,1,NA,1,1,1,1,1,1,1,1,-1,0,1,-1,0.5,0.5,0.5,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.555619882993337,"E12000006 (East of England)",65,"Female","White British","Religious (practising)","English is main language but not the only one","Non-degree level qualifications","L4.1: Lower professional and higher technical occupations - ‘Traditional’ employees","No","No","Yes","Fairly closely","It is mainly caused by human activity","Comfortable suburbia",NA,NA,"Voted","Other party or individual","Remain",0,0,-2,0,-2,-1,-1,-2,-1,2,795,0.666666666666667,0.75,0.722222222222222,0,0,NA,0.583333333333333,0.2,0.133333333333333,0.2,0.5,0.333333333333333,0,1,65,1,2,-0.35
2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0,-1,-1,1,-1,1,NA,0.5,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,2,1,NA,2,0,0,0,2,NA,"No","Yes, and I have already been vaccinated","Telephone interview",3.15837642775962,"E12000008 (SE England)",87,"Female","White British","Religious (not actively practising)","English is only language","No academic or vocational qualifications",NA,"No","No","No","Very closely","It is partly caused by natural processes and partly caused by human activity","Indian tech achievers",NA,NA,"Voted","Conservatives","Leave",1,2,0,0,0,2,2,2,2,2,796,0.333333333333333,0.1875,0.236111111111111,0,0,0,0.0833333333333333,0,0.266666666666667,0,NA,0,0,1,87,0,1,0.65
2,2,2,3,2,0,0,0,0,0,-1,2,2,0,-1,1,1,1,1,1,1,-1,0,1,1,1,1,1,1,1,0.5,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,3,3,0,1,1,0,1,0,0,NA,-1,"No","Yes, and I have already been vaccinated","Telephone interview",0.585555375196748,"E12000008 (SE England)",83,"Female","White British","Not religious","English is only language","Non-degree level qualifications",NA,"No","No","Yes","Fairly closely","It is mainly caused by human activity","Indian tech achievers",NA,NA,"Voted","Conservatives","Remain",-1,-1,-2,-1,2,-2,-1,2,1,0,797,0.666666666666667,0.4375,0.513888888888889,0,0.5,0,0.75,0.6,0.266666666666667,0.6,0.333333333333333,0.166666666666667,0,1,83,1,0,-0.15
3,2,2,2,2,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0.5,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,2,0,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.261310917955437,"E12000008 (SE England)",78,"Male","Any other White background","Religious (practising)","English is only language","Degree level qualification(s)",NA,"No","No","Yes","Very closely","It is entirely caused by human activity","Self-sufficient retirement",NA,NA,"Voted","Liberal Democrats","Remain",-1,1,-1,-1,1,0,1,0,0,2,798,0.833333333333333,0.4375,0.569444444444445,0,0.5,0,0.833333333333333,0.2,0.333333333333333,0,0.666666666666667,0,0,1,78,2,2,0.1
3,2,4,4,4,3,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,3,4,-1,1,1,2,0,0,0,1,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.603809664297906,"E12000008 (SE England)",63,"Male","White British","Religious (practising)","English is only language","Degree level qualification(s)","L2: Higher managerial and administrative occupations","Yes","Yes","Yes","Very closely","It is mainly caused by human activity","Ageing in suburbia",NA,NA,"Voted","Liberal Democrats","Remain",-2,0,-2,0,0,-1,0,-1,-1,2,799,0.833333333333333,0.9375,0.902777777777778,0.25,0.166666666666667,0,1,0.6,0.4,0.7,0.666666666666667,0,0,1,63,2,2,-0.25
3,2,3,3,3,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,4,4,0,2,2,2,2,2,2,NA,2,"Yes, my own suspicions","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.435740042615663,"E12000008 (SE England)",77,"Male","White British","Religious (not actively practising)","English is only language","Degree level qualification(s)",NA,"No","No","No","Very closely","It is entirely caused by human activity","Established farming communities",NA,NA,"Voted","Labour","Remain",-2,2,-2,-1,-1,-1,0,-2,0,1,800,0.833333333333333,0.625,0.694444444444445,0,0.5,0.666666666666667,0.916666666666667,1,0.466666666666667,0.8,1,1,1,1,77,2,1,-0.3
3,2,3,3,4,2,0,0,0,1,1,0,-1,0,0,1,1,1,1,1,1,1,-1,1,-1,1,1,1,-0.5,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,5,4,-1,1,1,0,1,0,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.96489357023614,"E12000008 (SE England)",71,"Male","White British","Religious (not actively practising)","English is only language","Non-degree level qualifications","L13.4: Routine operative occupations","Yes","No","Yes","Very closely","It is partly caused by natural processes and partly caused by human activity","Comfortable suburbia",NA,NA,"Voted","Conservatives","Leave",-1,2,-2,1,1,1,2,2,2,2,801,0.833333333333333,0.75,0.777777777777778,0.25,0,0.333333333333333,0.666666666666667,1,0.2,0.9,0.333333333333333,0.166666666666667,0,1,71,1,1,0.5
2,2,3,3,1,2,0,0,0,0,-1,0,-1,0,1,0,1,-1,0,1,1,1,0,1,0,1,1,-1,0.5,0.5,0.5,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,1,0,1,1,0,1,0,0,NA,1,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.04349612796824,"E12000008 (SE England)",72,"Female","White British","Religious (not actively practising)","English is only language","Degree level qualification(s)",NA,"No","No","Yes","Fairly closely","It is partly caused by natural processes and partly caused by human activity","Professional service cosmopolitans",NA,NA,"Voted","Conservatives","Leave",1,1,-1,0,-1,-1,2,2,2,2,802,0.666666666666667,0.5625,0.597222222222222,0,-0.333333333333333,0.333333333333333,0.416666666666667,0,0.133333333333333,0.5,0.333333333333333,0.166666666666667,0,1,72,2,1,0.35
3,2,2,2,3,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0.5,0.5,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,1,0,1,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.99371330973374,"E12000009 (SW England)",76,"Male","White British","Religious (practising)","English is only language","Non-degree level qualifications","L11.1: Lower technical craft occupations","Yes","No","Yes","Not very closely","It is mainly caused by human activity","Semi-detached ageing",NA,NA,"Voted",NA,"Leave",-1,1,-2,0,-2,-1,2,0,2,2,803,0.833333333333333,0.4375,0.569444444444445,0,0.166666666666667,0,0.666666666666667,0.2,0.0666666666666667,0.2,0.5,0.166666666666667,0,1,76,1,2,0.05
3,2,4,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0.5,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,0,1,0,0,0,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.04371006196683,"E12000009 (SW England)",71,"Female","White British","Religious (practising)","English is only language","Non-degree level qualifications","L12.1: Semi-routine sales occupations","No","No","Yes","Fairly closely","It is partly caused by natural processes and partly caused by human activity","Semi-detached ageing",NA,NA,"Voted","Conservatives","Leave",-1,2,-2,0,-2,0,1,-1,1,2,804,0.833333333333333,0.6875,0.736111111111111,0,0,0,0.666666666666667,0.6,0.133333333333333,0.4,0.166666666666667,0,0,1,71,1,2,0
2,2,2,2,2,1,0,0,0,0,2,-1,2,1,-1,1,1,1,1,-1,-1,0,0,-1,1,1,-1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,3,3,0,1,1,1,2,2,1,NA,-1,"Prefer not to answer","Yes, and I have already been vaccinated","Telephone interview",0.747062922988269,"E12000009 (SW England)",67,"Female","White British","Religious (not actively practising)","English is main language but not the only one","Degree level qualification(s)",NA,"No","No","No","Very closely","It is partly caused by natural processes and partly caused by human activity","Detached retirement living",NA,NA,"Voted","Conservatives","Leave",0,1,-1,0,0,1,-2,1,2,1,805,0.666666666666667,0.4375,0.513888888888889,0,0.5,0.333333333333333,0.0833333333333333,0.2,0.266666666666667,0.6,0.5,0.833333333333333,NA,1,67,2,1,0.15
